time_s	raw_force_N	drift_model_N	corrected_force_N	filtered_force_N	raw_gauge_pressure	filtered_gauge_pressure
3.109375	54.376894	4.460831	49.916062	49.474204	-0.020492	-0.014538
3.112500	52.459694	4.460672	47.999021	48.322681	0.044308	-0.014391
3.115625	52.843134	4.460513	48.382621	47.097404	0.030808	-0.014245
3.118750	50.542493	4.460354	46.082140	45.773503	-0.009692	-0.014099
3.121875	49.008733	4.460194	44.548539	44.358717	0.036208	-0.013954
3.125000	46.324653	4.460035	41.864618	42.886007	-0.055592	-0.013810
3.128125	45.941213	4.459876	41.481337	41.387025	-0.042092	-0.013665
3.131250	45.174333	4.459717	40.714616	39.878280	-0.036692	-0.013519
3.134375	42.106813	4.459557	37.647256	38.373481	0.014608	-0.013373
3.137500	40.189613	4.459398	35.730215	36.887565	-0.047492	-0.013226
3.140625	40.189613	4.459239	35.730374	35.414874	-0.039392	-0.013079
3.143750	38.655853	4.459080	34.196773	33.920324	-0.023192	-0.012931
3.146875	37.888973	4.458921	33.430052	32.363751	0.009208	-0.012783
3.150000	35.204893	4.458761	30.746132	30.728794	-0.017792	-0.012637
3.153125	34.438013	4.458602	29.979411	29.033867	-0.009692	-0.012491
3.156250	30.603613	4.458443	26.145170	27.325916	-0.004292	-0.012347
3.159375	29.836733	4.458284	25.378449	25.658993	-0.020492	-0.012206
3.162500	28.686413	4.458124	24.228288	24.070424	0.006508	-0.012068
3.165625	26.385772	4.457965	21.927807	22.575968	0.017308	-0.011933
3.168750	26.002332	4.457806	21.544527	21.177288	-0.001592	-0.011801
3.171875	23.701692	4.457647	19.244046	19.865456	-0.020492	-0.011672
3.175000	23.318252	4.457488	18.860765	18.621787	-0.012392	-0.011547
3.178125	22.551372	4.457328	18.094044	17.422557	-0.006992	-0.011425
3.181250	20.634172	4.457169	16.177003	16.251626	-0.009692	-0.011306
3.184375	19.100412	4.457010	14.643402	15.107033	0.041608	-0.011191
3.187500	18.716972	4.456851	14.260122	13.990328	-0.190592	-0.011077
3.190625	17.566652	4.456691	13.109961	12.898662	0.003808	-0.010967
3.193750	16.416332	4.456532	11.959800	11.831793	-0.001592	-0.010860
3.196875	15.266012	4.456373	10.809639	10.798951	0.003808	-0.010758
3.200000	14.115692	4.456214	9.659478	9.816331	0.014608	-0.010661
3.203125	12.965372	4.456055	8.509317	8.899222	0.038908	-0.010570
3.206250	12.581932	4.455895	8.126037	8.054025	-0.031292	-0.010487
3.209375	11.815052	4.455736	7.359316	7.276960	-0.031292	-0.010411
3.212500	10.664732	4.455577	6.209155	6.559111	-0.017792	-0.010342
3.215625	10.281292	4.455418	5.825874	5.887353	-0.028592	-0.010282
3.218750	10.281292	4.455259	5.826033	5.243201	0.065908	-0.010230
3.221875	9.514412	4.455099	5.059312	4.612470	-0.001592	-0.010187
3.225000	7.980652	4.454940	3.525711	3.997573	0.022708	-0.010153
3.228125	7.980652	4.454781	3.525871	3.413426	0.003808	-0.010128
3.231250	7.980652	4.454622	3.526030	2.877456	-0.006992	-0.010111
3.234375	6.063452	4.454463	1.608989	2.411128	-0.017792	-0.010103
3.237500	5.680012	4.454304	1.225708	2.035322	-0.020492	-0.010101
3.240625	5.296572	4.454144	0.842427	1.746319	0.011908	-0.010105
3.243750	6.446892	4.453985	1.992907	1.498911	-0.004292	-0.010115
3.246875	6.830332	4.453826	2.376506	1.222951	-0.036692	-0.010130
3.250000	5.680012	4.453667	1.226345	0.862139	0.028108	-0.010148
3.253125	5.680012	4.453508	1.226504	0.400630	-0.090692	-0.010170
3.256250	5.296572	4.453348	0.843223	-0.131865	-0.042092	-0.010194
3.259375	3.379372	4.453189	-1.073818	-0.662117	0.009208	-0.010220
3.262500	3.762812	4.453030	-0.690219	-1.084356	-0.006992	-0.010249
3.265625	-1.605349	4.452871	-6.058220	-1.296470	0.006508	-0.010280
3.268750	3.379372	4.452712	-1.073340	-1.263918	0.001108	-0.010314
3.271875	4.529692	4.452553	0.077139	-1.052596	-0.015092	-0.010350
3.275000	4.529692	4.452393	0.077298	-0.776185	0.011908	-0.010387
3.278125	4.146252	4.452234	-0.305983	-0.523127	-0.033992	-0.010427
3.281250	4.146252	4.452075	-0.305824	-0.339613	0.025408	-0.010467
3.284375	4.913132	4.451916	0.461216	-0.245505	-0.025892	-0.010508
3.287500	4.913132	4.451757	0.461375	-0.239198	-0.012392	-0.010550
3.290625	3.379372	4.451598	-1.072226	-0.293044	-0.009692	-0.010591
3.293750	3.379372	4.451439	-1.072067	-0.366632	0.014608	-0.010632
3.296875	4.913132	4.451279	0.461852	-0.431731	-0.006992	-0.010671
3.300000	3.379372	4.451120	-1.071749	-0.474565	-0.001592	-0.010708
3.303125	3.379372	4.450961	-1.071590	-0.486138	-0.079892	-0.010742
3.306250	4.146252	4.450802	-0.304550	-0.468835	-0.047492	-0.010773
3.309375	4.529692	4.450643	0.079049	-0.440125	0.011908	-0.010800
3.312500	4.146252	4.450484	-0.304232	-0.416552	-0.060992	-0.010824
3.315625	3.762812	4.450325	-0.687513	-0.401469	-0.009692	-0.010844
3.318750	4.146252	4.450165	-0.303914	-0.390916	-0.012392	-0.010861
3.321875	3.762812	4.450006	-0.687195	-0.383703	0.020008	-0.010876
3.325000	4.146252	4.449847	-0.303596	-0.385105	-0.001592	-0.010890
3.328125	4.529692	4.449688	0.080004	-0.404131	-0.028592	-0.010902
3.331250	3.762812	4.449529	-0.686717	-0.445629	-0.015092	-0.010913
3.334375	4.146252	4.449370	-0.303118	-0.505918	0.009208	-0.010924
3.337500	3.762812	4.449211	-0.686399	-0.576308	0.038908	-0.010934
3.340625	4.146252	4.449052	-0.302800	-0.645596	-0.028592	-0.010944
3.343750	3.379372	4.448892	-1.069521	-0.698991	-0.033992	-0.010954
3.346875	3.379372	4.448733	-1.069362	-0.721747	-0.015092	-0.010963
3.350000	3.379372	4.448574	-1.069203	-0.709792	0.020008	-0.010972
3.353125	4.146252	4.448415	-0.302163	-0.675941	0.020008	-0.010981
3.356250	2.995932	4.448256	-1.452324	-0.645719	0.003808	-0.010988
3.359375	4.913132	4.448097	0.465035	-0.651156	-0.001592	-0.010994
3.362500	5.296572	4.447938	0.848634	-0.715135	0.009208	-0.010999
3.365625	3.379372	4.447779	-1.068407	-0.821746	-0.036692	-0.011000
3.368750	1.462172	4.447620	-2.985448	-0.915775	0.001108	-0.010998
3.371875	3.762812	4.447460	-0.684649	-0.950360	-0.017792	-0.010991
3.375000	2.995932	4.447301	-1.451370	-0.923149	-0.009692	-0.010978
3.378125	5.296572	4.447142	0.849429	-0.860662	-0.060992	-0.010958
3.381250	2.612492	4.446983	-1.834492	-0.783069	-0.058292	-0.010931
3.384375	3.762812	4.446824	-0.684012	-0.693938	-0.006992	-0.010897
3.387500	4.529692	4.446665	0.083027	-0.594000	-0.004292	-0.010854
3.390625	2.995932	4.446506	-1.450574	-0.486709	-0.036692	-0.010805
3.393750	4.529692	4.446347	0.083345	-0.376877	0.014608	-0.010748
3.396875	4.146252	4.446188	-0.299936	-0.274237	-0.023192	-0.010685
3.400000	4.529692	4.446029	0.083663	-0.189494	-0.017792	-0.010614
3.403125	4.146252	4.445870	-0.299618	-0.126884	-0.004292	-0.010538
3.406250	4.146252	4.445710	-0.299459	-0.086345	-0.001592	-0.010456
3.409375	4.913132	4.445551	0.467580	-0.068938	-0.006992	-0.010367
3.412500	4.146252	4.445392	-0.299141	-0.074836	-0.025892	-0.010274
3.415625	4.146252	4.445233	-0.298982	-0.099891	-0.039392	-0.010175
3.418750	4.529692	4.445074	0.084618	-0.139898	-0.009692	-0.010071
3.421875	4.146252	4.444915	-0.298663	-0.193647	0.009208	-0.009964
3.425000	4.913132	4.444756	0.468376	-0.257445	0.017308	-0.009852
3.428125	3.379372	4.444597	-1.065225	-0.318832	-0.020492	-0.009738
3.431250	3.762812	4.444438	-0.681626	-0.361989	-0.033992	-0.009620
3.434375	4.146252	4.444279	-0.298027	-0.382409	-0.025892	-0.009500
3.437500	4.146252	4.444120	-0.297868	-0.390342	-0.031292	-0.009378
3.440625	4.146252	4.443961	-0.297709	-0.400154	-0.074492	-0.009255
3.443750	4.529692	4.443802	0.085890	-0.420352	0.025408	-0.009132
3.446875	4.146252	4.443643	-0.297391	-0.446674	-0.001592	-0.009010
3.450000	2.995932	4.443483	-1.447552	-0.462450	-0.009692	-0.008891
3.453125	4.529692	4.443324	0.086367	-0.452502	0.006508	-0.008776
3.456250	2.995932	4.443165	-1.447234	-0.416149	0.030808	-0.008667
3.459375	5.296572	4.443006	0.853565	-0.366340	0.041608	-0.008564
3.462500	4.146252	4.442847	-0.296596	-0.316484	0.028108	-0.008468
3.465625	3.762812	4.442688	-0.679877	-0.266604	-0.012392	-0.008379
3.468750	3.379372	4.442529	-1.063158	-0.210965	-0.015092	-0.008297
3.471875	4.913132	4.442370	0.470762	-0.159415	-0.028592	-0.008222
3.475000	5.296572	4.442211	0.854361	-0.134548	-0.015092	-0.008153
3.478125	4.146252	4.442052	-0.295800	-0.144140	-0.025892	-0.008091
3.481250	4.146252	4.441893	-0.295641	-0.168930	0.025408	-0.008035
3.484375	2.995932	4.441734	-1.445802	-0.182154	0.082108	-0.007986
3.487500	4.529692	4.441575	0.088117	-0.177391	0.009208	-0.007942
3.490625	4.529692	4.441416	0.088276	-0.175441	0.017308	-0.007904
3.493750	4.913132	4.441257	0.471875	-0.204413	-0.025892	-0.007870
3.496875	4.146252	4.441098	-0.294846	-0.276408	0.001108	-0.007838
3.500000	4.146252	4.440939	-0.294687	-0.382296	-0.050192	-0.007807
3.503125	4.146252	4.440780	-0.294528	-0.499511	-0.009692	-0.007775
3.506250	3.762812	4.440621	-0.677809	-0.598128	-0.017792	-0.007742
3.509375	3.379372	4.440462	-1.061090	-0.644969	-0.033992	-0.007705
3.512500	2.229052	4.440303	-2.211251	-0.617990	-0.004292	-0.007665
3.515625	4.913132	4.440144	0.472988	-0.526578	-0.020492	-0.007619
3.518750	4.146252	4.439985	-0.293733	-0.408426	-0.082592	-0.007569
3.521875	4.529692	4.439826	0.089866	-0.301003	-0.031292	-0.007513
3.525000	4.529692	4.439667	0.090025	-0.222213	0.049708	-0.007452
3.528125	4.146252	4.439508	-0.293256	-0.170557	-0.012392	-0.007386
3.531250	4.146252	4.439349	-0.293097	-0.133111	-0.012392	-0.007315
3.534375	4.529692	4.439190	0.090502	-0.095185	-0.036692	-0.007240
3.537500	3.379372	4.439031	-1.059659	-0.047631	0.020008	-0.007159
3.540625	4.529692	4.438872	0.090820	0.004488	-0.001592	-0.007075
3.543750	4.913132	4.438713	0.474419	0.037574	-0.017792	-0.006987
3.546875	5.296572	4.438554	0.858018	0.025025	-0.028592	-0.006894
3.550000	4.146252	4.438395	-0.292143	-0.039944	-0.025892	-0.006798
3.553125	4.146252	4.438236	-0.291984	-0.141787	0.009208	-0.006699
3.556250	4.529692	4.438077	0.091615	-0.257070	-0.006992	-0.006597
3.559375	3.762812	4.437918	-0.675106	-0.362339	0.049708	-0.006493
3.562500	3.379372	4.437759	-1.058387	-0.436635	-0.025892	-0.006386
3.565625	4.146252	4.437600	-0.291348	-0.470572	-0.031292	-0.006279
3.568750	3.762812	4.437441	-0.674629	-0.470983	0.003808	-0.006169
3.571875	4.146252	4.437282	-0.291030	-0.454054	-0.012392	-0.006058
3.575000	4.146252	4.437123	-0.290871	-0.437264	-0.009692	-0.005946
3.578125	4.913132	4.436964	0.476168	-0.430865	-0.009692	-0.005833
3.581250	3.379372	4.436805	-1.057433	-0.428082	-0.004292	-0.005719
3.584375	3.762812	4.436646	-0.673834	-0.408722	-0.020492	-0.005606
3.587500	4.146252	4.436487	-0.290235	-0.356510	0.020008	-0.005493
3.590625	3.762812	4.436328	-0.673516	-0.268327	-0.012392	-0.005380
3.593750	3.762812	4.436169	-0.673357	-0.154562	-0.028592	-0.005269
3.596875	4.529692	4.436010	0.093682	-0.042809	0.009208	-0.005159
3.600000	5.680012	4.435851	1.244161	0.027904	0.014608	-0.005052
3.603125	4.913132	4.435692	0.477440	0.032909	-0.004292	-0.004946
3.606250	4.146252	4.435533	-0.289281	-0.017695	0.001108	-0.004844
3.609375	3.379372	4.435374	-1.056002	-0.091692	-0.004292	-0.004744
3.612500	4.913132	4.435215	0.477917	-0.164148	-0.028592	-0.004648
3.615625	3.762812	4.435056	-0.672244	-0.227079	0.011908	-0.004555
3.618750	4.146252	4.434897	-0.288645	-0.280629	-0.020492	-0.004466
3.621875	4.146252	4.434738	-0.288486	-0.329108	-0.001592	-0.004380
3.625000	4.146252	4.434579	-0.288328	-0.380498	-0.028592	-0.004299
3.628125	4.146252	4.434420	-0.288169	-0.441641	-0.050192	-0.004223
3.631250	3.762812	4.434261	-0.671450	-0.514797	-0.006992	-0.004152
3.634375	4.146252	4.434102	-0.287851	-0.598233	-0.001592	-0.004088
3.637500	4.146252	4.433943	-0.287692	-0.684686	-0.020492	-0.004031
3.640625	3.379372	4.433784	-1.054413	-0.756347	0.003808	-0.003984
3.643750	2.995932	4.433625	-1.437694	-0.789004	-0.004292	-0.003948
3.646875	3.379372	4.433466	-1.054095	-0.769352	0.003808	-0.003923
3.650000	4.146252	4.433308	-0.287056	-0.705373	0.011908	-0.003911
3.653125	3.762812	4.433149	-0.670337	-0.616788	0.020008	-0.003914
3.656250	4.146252	4.432990	-0.286738	-0.520397	0.063208	-0.003932
3.659375	4.146252	4.432831	-0.286579	-0.424578	0.020008	-0.003966
3.662500	4.146252	4.432672	-0.286420	-0.329043	0.011908	-0.004016
3.665625	3.379372	4.432513	-1.053141	-0.229349	0.017308	-0.004081
3.668750	4.529692	4.432354	0.097338	-0.129034	0.057808	-0.004162
3.671875	4.529692	4.432195	0.097497	-0.045752	0.022708	-0.004258
3.675000	4.913132	4.432036	0.481096	-0.000463	0.025408	-0.004366
3.678125	4.529692	4.431877	0.097814	-0.002441	0.009208	-0.004485
3.681250	4.529692	4.431718	0.097973	-0.044305	-0.052892	-0.004613
3.684375	4.146252	4.431559	-0.285308	-0.106616	-0.023192	-0.004748
3.687500	4.529692	4.431400	0.098291	-0.164882	-0.036692	-0.004888
3.690625	3.379372	4.431241	-1.051870	-0.195423	-0.028592	-0.005032
3.693750	4.146252	4.431083	-0.284831	-0.184475	0.022708	-0.005177
3.696875	4.529692	4.430924	0.098768	-0.135724	-0.001592	-0.005324
3.700000	4.529692	4.430765	0.098927	-0.063345	-0.020492	-0.005471
3.703125	3.762812	4.430606	-0.667794	0.018928	0.003808	-0.005616
3.706250	4.529692	4.430447	0.099245	0.093697	0.020008	-0.005759
3.709375	5.680012	4.430288	1.249724	0.135297	-0.012392	-0.005898
3.712500	4.146252	4.430129	-0.283877	0.123962	-0.044792	-0.006032
3.715625	4.913132	4.429970	0.483161	0.058884	-0.025892	-0.006159
3.718750	4.146252	4.429811	-0.283560	-0.047061	-0.012392	-0.006279
3.721875	4.146252	4.429652	-0.283401	-0.177152	-0.039392	-0.006391
3.725000	4.529692	4.429493	0.100198	-0.315214	-0.023192	-0.006493
3.728125	4.146252	4.429335	-0.283083	-0.442470	-0.009692	-0.006587
3.731250	3.379372	4.429176	-1.049804	-0.532459	0.001108	-0.006671
3.734375	2.995932	4.429017	-1.433085	-0.560415	-0.017792	-0.006746
3.737500	3.762812	4.428858	-0.666046	-0.523948	-0.017792	-0.006811
3.740625	4.529692	4.428699	0.100993	-0.448874	-0.074492	-0.006867
3.743750	4.529692	4.428540	0.101151	-0.369630	0.017308	-0.006914
3.746875	3.379372	4.428381	-1.049010	-0.308842	-0.015092	-0.006952
3.750000	4.913132	4.428222	0.484909	-0.278562	-0.077192	-0.006982
3.753125	4.146252	4.428063	-0.281812	-0.286709	-0.009692	-0.007006
3.756250	3.379372	4.427905	-1.048533	-0.335696	0.001108	-0.007025
3.759375	4.529692	4.427746	0.101946	-0.427855	0.057808	-0.007039
3.762500	4.529692	4.427587	0.102105	-0.568288	-0.031292	-0.007051
3.765625	3.762812	4.427428	-0.664616	-0.749898	0.017308	-0.007062
3.768750	3.762812	4.427269	-0.664458	-0.941781	0.020008	-0.007072
3.771875	2.995932	4.427110	-1.431179	-1.095330	-0.004292	-0.007082
3.775000	1.845612	4.426951	-2.581340	-1.162282	0.001108	-0.007093
3.778125	3.762812	4.426793	-0.663981	-1.118163	0.009208	-0.007105
3.781250	2.612492	4.426634	-1.814142	-0.972374	0.003808	-0.007119
3.784375	3.379372	4.426475	-1.047103	-0.761638	-0.004292	-0.007133
3.787500	4.913132	4.426316	0.486816	-0.541442	0.022708	-0.007150
3.790625	4.146252	4.426157	-0.279905	-0.368939	-0.004292	-0.007167
3.793750	4.913132	4.425998	0.487133	-0.280383	0.041608	-0.007186
3.796875	4.913132	4.425839	0.487292	-0.279747	-0.017792	-0.007205
3.800000	3.379372	4.425680	-1.046309	-0.338137	-0.025892	-0.007224
3.803125	3.379372	4.425522	-1.046150	-0.409760	-0.044792	-0.007241
3.806250	4.146252	4.425363	-0.279111	-0.459760	0.001108	-0.007256
3.809375	4.146252	4.425204	-0.278952	-0.472838	-0.031292	-0.007269
3.812500	3.379372	4.425045	-1.045673	-0.441561	0.001108	-0.007279
3.815625	4.146252	4.424886	-0.278635	-0.362761	-0.025892	-0.007287
3.818750	4.146252	4.424727	-0.278476	-0.242589	-0.001592	-0.007292
3.821875	2.995932	4.424569	-1.428637	-0.099758	0.036208	-0.007294
3.825000	6.063452	4.424410	1.639042	0.030527	0.038908	-0.007293
3.828125	4.913132	4.424251	0.488881	0.108264	-0.031292	-0.007288
3.831250	4.529692	4.424092	0.105600	0.116330	0.014608	-0.007279
3.834375	3.762812	4.423933	-0.661122	0.063668	-0.020492	-0.007265
3.837500	5.296572	4.423774	0.872797	-0.036540	-0.020492	-0.007244
3.840625	4.146252	4.423616	-0.277364	-0.172995	-0.033992	-0.007216
3.843750	3.762812	4.423457	-0.660645	-0.327328	-0.009692	-0.007181
3.846875	4.529692	4.423298	0.106394	-0.475131	-0.036692	-0.007137
3.850000	2.995932	4.423139	-1.427207	-0.592062	0.025408	-0.007085
3.853125	3.762812	4.422980	-0.660169	-0.658859	0.017308	-0.007024
3.856250	3.379372	4.422821	-1.043450	-0.669634	-0.015092	-0.006954
3.859375	4.146252	4.422663	-0.276411	-0.633870	-0.020492	-0.006873
3.862500	3.762812	4.422504	-0.659692	-0.567924	-0.050192	-0.006783
3.865625	3.762812	4.422345	-0.659533	-0.487718	0.022708	-0.006682
3.868750	4.146252	4.422186	-0.275935	-0.409367	-0.031292	-0.006569
3.871875	4.913132	4.422027	0.491104	-0.347680	-0.023192	-0.006446
3.875000	3.762812	4.421869	-0.659057	-0.305562	-0.036692	-0.006312
3.878125	4.146252	4.421710	-0.275458	-0.270269	-0.009692	-0.006167
3.881250	4.146252	4.421551	-0.275299	-0.223957	-0.052892	-0.006012
3.884375	2.995932	4.421392	-1.425461	-0.156971	-0.069092	-0.005847
3.887500	4.913132	4.421233	0.491898	-0.080064	0.036208	-0.005674
3.890625	4.529692	4.421075	0.108617	-0.025250	-0.006992	-0.005495
3.893750	5.680012	4.420916	1.259096	-0.024047	0.006508	-0.005310
3.896875	3.762812	4.420757	-0.657945	-0.082859	0.011908	-0.005122
3.900000	3.762812	4.420598	-0.657787	-0.184339	-0.036692	-0.004932
3.903125	4.913132	4.420439	0.492692	-0.308295	-0.015092	-0.004740
3.906250	4.146252	4.420281	-0.274029	-0.436470	-0.039392	-0.004549
3.909375	3.379372	4.420122	-1.040750	-0.540815	-0.036692	-0.004360
3.912500	2.995932	4.419963	-1.424031	-0.589854	0.017308	-0.004175
3.915625	2.995932	4.419804	-1.423873	-0.574684	0.025408	-0.003997
3.918750	4.529692	4.419645	0.110046	-0.524217	-0.009692	-0.003827
3.921875	4.529692	4.419487	0.110205	-0.490175	-0.025892	-0.003668
3.925000	4.529692	4.419328	0.110364	-0.514042	-0.001592	-0.003521
3.928125	4.529692	4.419169	0.110523	-0.603830	0.036208	-0.003388
3.931250	3.379372	4.419010	-1.039639	-0.730820	-0.009692	-0.003272
3.934375	2.995932	4.418851	-1.422920	-0.844363	0.017308	-0.003175
3.937500	2.995932	4.418693	-1.422761	-0.898571	0.030808	-0.003097
3.940625	2.995932	4.418534	-1.422602	-0.873689	0.055108	-0.003041
3.943750	4.146252	4.418375	-0.272124	-0.779316	0.047008	-0.003007
3.946875	2.995932	4.418216	-1.422285	-0.643629	0.022708	-0.002996
3.950000	4.529692	4.418058	0.111634	-0.503370	0.009208	-0.003007
3.953125	4.913132	4.417899	0.495233	-0.394663	-0.001592	-0.003041
3.956250	3.762812	4.417740	-0.654928	-0.336608	0.022708	-0.003096
3.959375	4.146252	4.417581	-0.271330	-0.325465	0.063208	-0.003172
3.962500	4.146252	4.417423	-0.271171	-0.347427	0.028108	-0.003268
3.965625	3.762812	4.417264	-0.654452	-0.388763	-0.020492	-0.003381
3.968750	4.146252	4.417105	-0.270853	-0.437866	-0.017792	-0.003511
3.971875	4.146252	4.416946	-0.270695	-0.484521	-0.033992	-0.003654
3.975000	3.379372	4.416788	-1.037416	-0.517131	-0.015092	-0.003810
3.978125	4.146252	4.416629	-0.270377	-0.524659	0.009208	-0.003977
3.981250	3.762812	4.416470	-0.653658	-0.500927	0.011908	-0.004153
3.984375	3.379372	4.416311	-1.036940	-0.445835	0.006508	-0.004337
3.987500	4.913132	4.416153	0.496979	-0.366843	0.006508	-0.004527
3.990625	3.762812	4.415994	-0.653182	-0.274664	-0.047492	-0.004721
3.993750	3.379372	4.415835	-1.036463	-0.178852	-0.044792	-0.004919
3.996875	5.680012	4.415676	1.264335	-0.094783	-0.017792	-0.005117
4.000000	4.529692	4.415518	0.114174	-0.038645	-0.047492	-0.005317
4.003125	3.762812	4.415359	-0.652547	-0.009643	-0.044792	-0.005516
4.006250	4.913132	4.415200	0.497932	0.006467	-0.042092	-0.005714
4.009375	4.146252	4.415041	-0.268790	0.023087	0.017308	-0.005912
4.012500	4.146252	4.414883	-0.268631	0.049856	0.003808	-0.006110
4.015625	3.762812	4.414724	-0.651912	0.086806	0.009208	-0.006308
4.018750	5.296572	4.414565	0.882006	0.115168	0.011908	-0.006507
4.021875	4.913132	4.414406	0.498725	0.106182	-0.017792	-0.006707
4.025000	4.529692	4.414248	0.115444	0.042781	-0.023192	-0.006908
4.028125	4.529692	4.414089	0.115603	-0.071778	0.055108	-0.007109
4.031250	4.146252	4.413930	-0.267679	-0.220560	-0.017792	-0.007310
4.034375	4.146252	4.413772	-0.267520	-0.379811	0.041608	-0.007512
4.037500	3.762812	4.413613	-0.650801	-0.522391	0.006508	-0.007713
4.040625	3.379372	4.413454	-1.034083	-0.622158	-0.042092	-0.007913
4.043750	3.762812	4.413295	-0.650484	-0.660863	-0.025892	-0.008111
4.046875	2.995932	4.413137	-1.417205	-0.634487	0.011908	-0.008305
4.050000	4.146252	4.412978	-0.266726	-0.556941	-0.001592	-0.008495
4.053125	4.146252	4.412819	-0.266568	-0.456763	-0.028592	-0.008681
4.056250	4.529692	4.412661	0.117031	-0.363035	0.009208	-0.008861
4.059375	3.762812	4.412502	-0.649690	-0.292704	-0.001592	-0.009034
4.062500	4.529692	4.412343	0.117348	-0.251412	-0.036692	-0.009200
4.065625	4.146252	4.412185	-0.265933	-0.239219	-0.025892	-0.009359
4.068750	4.529692	4.412026	0.117666	-0.250183	-0.028592	-0.009508
4.071875	3.762812	4.411867	-0.649056	-0.270286	-0.031292	-0.009648
4.075000	4.146252	4.411708	-0.265457	-0.281694	-0.036692	-0.009779
4.078125	3.379372	4.411550	-1.032178	-0.272566	0.025408	-0.009901
4.081250	4.529692	4.411391	0.118301	-0.245722	-0.009692	-0.010013
4.084375	4.529692	4.411232	0.118459	-0.216111	0.014608	-0.010116
4.087500	4.146252	4.411074	-0.264822	-0.196980	-0.001592	-0.010210
4.090625	4.146252	4.410915	-0.264663	-0.192283	-0.033992	-0.010294
4.093750	4.529692	4.410756	0.118935	-0.200759	0.017308	-0.010368
4.096875	3.762812	4.410598	-0.647786	-0.219259	0.017308	-0.010431
4.100000	4.529692	4.410439	0.119253	-0.243807	0.028108	-0.010484
4.103125	3.762812	4.410280	-0.647469	-0.271565	-0.020492	-0.010525
4.106250	4.146252	4.410122	-0.263870	-0.302374	0.001108	-0.010552
4.109375	4.146252	4.409963	-0.263711	-0.340020	-0.047492	-0.010566
4.112500	4.146252	4.409804	-0.263553	-0.390168	-0.071792	-0.010564
4.115625	4.146252	4.409646	-0.263394	-0.454805	-0.125792	-0.010547
4.118750	4.146252	4.409487	-0.263235	-0.527524	0.003808	-0.010513
4.121875	4.146252	4.409328	-0.263077	-0.589649	0.022708	-0.010464
4.125000	2.995932	4.409170	-1.413238	-0.610771	0.082108	-0.010401
4.128125	2.995932	4.409011	-1.413079	-0.563828	-0.055592	-0.010324
4.131250	3.379372	4.408852	-1.029481	-0.450186	0.001108	-0.010232
4.134375	4.913132	4.408694	0.504438	-0.308540	-0.066392	-0.010127
4.137500	5.296572	4.408535	0.888037	-0.190756	0.014608	-0.010008
4.140625	4.146252	4.408376	-0.262125	-0.125509	0.014608	-0.009876
4.143750	4.146252	4.408218	-0.261966	-0.108229	-0.015092	-0.009731
4.146875	4.529692	4.408059	0.121633	-0.118859	-0.006992	-0.009572
4.150000	3.762812	4.407900	-0.645089	-0.137088	0.014608	-0.009401
4.153125	3.379372	4.407742	-1.028370	-0.151338	-0.001592	-0.009217
4.156250	5.296572	4.407583	0.888989	-0.168496	-0.028592	-0.009020
4.159375	4.146252	4.407424	-0.261173	-0.206778	-0.006992	-0.008809
4.162500	4.146252	4.407266	-0.261014	-0.276031	-0.031292	-0.008586
4.165625	4.146252	4.407107	-0.260855	-0.373506	-0.101492	-0.008349
4.168750	4.529692	4.406948	0.122743	-0.488614	0.009208	-0.008099
4.171875	3.379372	4.406790	-1.027418	-0.600137	-0.052892	-0.007837
4.175000	3.379372	4.406631	-1.027260	-0.678682	-0.017792	-0.007565
4.178125	3.379372	4.406473	-1.027101	-0.701651	-0.023192	-0.007284
4.181250	4.146252	4.406314	-0.260062	-0.662541	0.006508	-0.006995
4.184375	3.379372	4.406155	-1.026784	-0.565187	-0.015092	-0.006701
4.187500	2.995932	4.405997	-1.410065	-0.421573	-0.015092	-0.006403
4.190625	5.296572	4.405838	0.890734	-0.260565	0.036208	-0.006103
4.193750	4.146252	4.405679	-0.259428	-0.122472	0.022708	-0.005803
4.196875	4.913132	4.405521	0.507611	-0.037799	-0.001592	-0.005505
4.200000	4.913132	4.405362	0.507770	-0.015401	-0.058292	-0.005209
4.203125	4.146252	4.405204	-0.258952	-0.041493	-0.001592	-0.004918
4.206250	3.762812	4.405045	-0.642233	-0.087488	-0.033992	-0.004632
4.209375	4.529692	4.404886	0.124805	-0.127297	-0.050192	-0.004354
4.212500	3.379372	4.404728	-1.025356	-0.148777	-0.012392	-0.004086
4.215625	4.529692	4.404569	0.125123	-0.156119	0.009208	-0.003830
4.218750	4.529692	4.404410	0.125281	-0.166857	0.038908	-0.003588
4.221875	4.913132	4.404252	0.508880	-0.197310	-0.004292	-0.003364
4.225000	4.146252	4.404093	-0.257842	-0.244849	0.198208	-0.003158
4.228125	3.379372	4.403935	-1.024563	-0.287564	-0.093392	-0.002973
4.231250	3.762812	4.403776	-0.640964	-0.304513	0.044308	-0.002810
4.234375	4.146252	4.403617	-0.257366	-0.294734	-0.020492	-0.002667
4.237500	5.296572	4.403459	0.893113	-0.271699	-0.004292	-0.002547
4.240625	2.612492	4.403300	-1.790809	-0.243942	0.011908	-0.002449
4.243750	4.529692	4.403142	0.126550	-0.216229	0.038908	-0.002373
4.246875	4.529692	4.402983	0.126709	-0.204671	-0.001592	-0.002320
4.250000	4.913132	4.402824	0.510307	-0.228929	-0.006992	-0.002290
