========================================================================
STATIC FIRE REPORT
========================================================================

Input file: TMS\Data\2026\4_2\TMS_4_12.TXT
Drift reference: TMS\Data\2026\4_2\loadcell_drift.TXT
Sampling rate: 320 sps

------------------------------------------------------------------------
LOADCELL / THRUST SUMMARY
------------------------------------------------------------------------
Peak thrust: 90.26 N
Total impulse: 119.52 N s
Average thrust: 19.84 N
3 percent threshold: 2.71 N
Ignition starts at the first sample above the 3 percent threshold.
Burn ends at the last sample above the 3 percent threshold.
Ignition time: 2528.1 ms
Burn end: 8553.1 ms
Burn time: 6025.0 ms
Ignition delay: 2528.1 ms
Loadcell filter: Butterworth low-pass 5.0 Hz, order 2

------------------------------------------------------------------------
DRIFT MODEL
------------------------------------------------------------------------
Model: y = 14.083910 * exp(-0.003660 * t) + -9.463715
Fit R^2: 0.975999

------------------------------------------------------------------------
BAROMETER / PRESSURE SUMMARY
------------------------------------------------------------------------
Pressure conversion: y = 0.0027x -0.11
Gauge baseline removed: -0.157008
Peak pressure: 0.038 at 6.362 s
Pressure span: 0.056
Pressure std: 0.009
Pressure filter: Butterworth low-pass 3.0 Hz, order 2

------------------------------------------------------------------------
CALIBRATION TRACEABILITY
------------------------------------------------------------------------
Calibration slope: -0.039100 kg/ADC
Calibration intercept: -193.0049 kg
Calibration R^2: 0.999948

========================================================================

========================================================================
PIPELINE DATA
========================================================================
time_s	raw_force_N	drift_model_N	corrected_force_N	filtered_force_N	raw_gauge_pressure	filtered_gauge_pressure
0.000000	5.680012	4.620196	1.059816	1.114246	0.001108	0.006328
0.003125	5.296572	4.620034	0.676537	1.124200	-0.012392	0.005528
0.006250	4.913132	4.619873	0.293258	1.134772	-0.017792	0.004733
0.009375	5.680012	4.619712	1.060299	1.145978	-0.020492	0.003944
0.012500	4.146252	4.619551	-0.473300	1.157782	-0.017792	0.003165
0.015625	6.446892	4.619390	1.827502	1.170090	-0.017792	0.002394
0.018750	6.446892	4.619229	1.827663	1.182761	-0.023192	0.001634
0.021875	6.446892	4.619068	1.827824	1.195659	0.017308	0.000886
0.025000	5.680012	4.618907	1.061105	1.208690	-0.001592	0.000149
0.028125	5.680012	4.618746	1.061266	1.221795	-0.025892	-0.000575
0.031250	5.680012	4.618585	1.061427	1.234926	0.006508	-0.001286
0.034375	5.680012	4.618424	1.061588	1.248023	-0.015092	-0.001984
0.037500	5.680012	4.618263	1.061749	1.261009	-0.015092	-0.002668
0.040625	6.446892	4.618102	1.828790	1.273797	0.001108	-0.003338
0.043750	6.063452	4.617941	1.445511	1.286298	-0.006992	-0.003993
0.046875	5.296572	4.617780	0.678792	1.298440	-0.001592	-0.004634
0.050000	5.680012	4.617619	1.062393	1.310150	0.020008	-0.005261
0.053125	6.446892	4.617458	1.829434	1.321339	0.025408	-0.005873
0.056250	6.446892	4.617296	1.829595	1.331909	-0.015092	-0.006469
0.059375	5.680012	4.617135	1.062876	1.341783	0.001108	-0.007050
0.062500	5.680012	4.616974	1.063037	1.350901	0.014608	-0.007613
0.065625	6.830332	4.616813	2.213518	1.359206	0.001108	-0.008159
0.068750	6.446892	4.616652	1.830239	1.366653	0.017308	-0.008686
0.071875	5.680012	4.616491	1.063520	1.373225	-0.006992	-0.009194
0.075000	5.680012	4.616330	1.063681	1.378930	-0.012392	-0.009679
0.078125	6.063452	4.616169	1.447282	1.383775	-0.031292	-0.010142
0.081250	6.446892	4.616008	1.830884	1.387756	-0.033992	-0.010580
0.084375	6.063452	4.615847	1.447605	1.390872	-0.017792	-0.010993
0.087500	6.446892	4.615686	1.831206	1.393141	-0.028592	-0.011378
0.090625	5.680012	4.615525	1.064487	1.394602	-0.063692	-0.011737
0.093750	6.446892	4.615364	1.831528	1.395308	-0.055592	-0.012067
0.096875	5.680012	4.615203	1.064809	1.395320	-0.052892	-0.012369
0.100000	6.063452	4.615042	1.448410	1.394700	-0.017792	-0.012643
0.103125	6.063452	4.614881	1.448571	1.393511	0.038908	-0.012890
0.106250	6.063452	4.614720	1.448732	1.391811	-0.001592	-0.013111
0.109375	6.063452	4.614559	1.448893	1.389664	-0.028592	-0.013306
0.112500	6.446892	4.614398	1.832494	1.387139	-0.012392	-0.013475
0.115625	6.446892	4.614237	1.832655	1.384323	-0.017792	-0.013620
0.118750	5.680012	4.614076	1.065936	1.381330	-0.017792	-0.013740
0.121875	6.063452	4.613915	1.449537	1.378291	-0.025892	-0.013836
0.125000	5.680012	4.613754	1.066258	1.375341	-0.039392	-0.013908
0.128125	6.063452	4.613593	1.449859	1.372604	-0.033992	-0.013957
0.131250	6.063452	4.613432	1.450020	1.370198	-0.028592	-0.013985
0.134375	4.913132	4.613271	0.299861	1.368229	-0.006992	-0.013991
0.137500	4.529692	4.613110	-0.083418	1.366775	-0.023192	-0.013978
0.140625	5.680012	4.612949	1.067063	1.365844	0.006508	-0.013948
0.143750	6.063452	4.612788	1.450664	1.365360	-0.031292	-0.013900
0.146875	6.063452	4.612627	1.450825	1.365201	-0.015092	-0.013836
0.150000	6.446892	4.612466	1.834426	1.365236	-0.039392	-0.013759
0.153125	6.446892	4.612305	1.834587	1.365352	-0.020492	-0.013669
0.156250	5.296572	4.612144	0.684428	1.365461	-0.020492	-0.013567
0.159375	6.446892	4.611983	1.834909	1.365490	-0.004292	-0.013457
0.162500	6.446892	4.611822	1.835070	1.365370	0.009208	-0.013338
0.165625	6.063452	4.611661	1.451791	1.365046	-0.012392	-0.013214
0.168750	6.063452	4.611500	1.451952	1.364489	-0.015092	-0.013086
0.171875	6.446892	4.611339	1.835553	1.363692	-0.001592	-0.012955
0.175000	6.446892	4.611178	1.835714	1.362669	-0.012392	-0.012822
0.178125	6.063452	4.611017	1.452435	1.361466	0.009208	-0.012689
0.181250	6.063452	4.610856	1.452596	1.360157	0.022708	-0.012558
0.184375	5.296572	4.610695	0.685876	1.358834	0.020008	-0.012429
0.187500	5.680012	4.610534	1.069477	1.357577	-0.020492	-0.012303
0.190625	6.063452	4.610373	1.453078	1.356442	-0.001592	-0.012180
0.193750	5.296572	4.610212	0.686359	1.355456	-0.015092	-0.012061
0.196875	6.063452	4.610051	1.453400	1.354625	-0.001592	-0.011945
0.200000	5.680012	4.609890	1.070121	1.353931	-0.006992	-0.011835
0.203125	5.680012	4.609729	1.070282	1.353338	-0.025892	-0.011728
0.206250	6.830332	4.609568	2.220763	1.352797	-0.023192	-0.011626
0.209375	5.680012	4.609407	1.070604	1.352260	-0.020492	-0.011529
0.212500	5.680012	4.609247	1.070765	1.351694	-0.015092	-0.011437
0.215625	6.446892	4.609086	1.837806	1.351071	0.009208	-0.011351
0.218750	6.063452	4.608925	1.454527	1.350364	-0.009692	-0.011271
0.221875	5.296572	4.608764	0.687808	1.349552	-0.009692	-0.011197
0.225000	6.446892	4.608603	1.838289	1.348617	0.003808	-0.011131
0.228125	6.063452	4.608442	1.455010	1.347532	0.041608	-0.011071
0.231250	6.446892	4.608281	1.838611	1.346282	0.006508	-0.011018
0.234375	5.680012	4.608120	1.071892	1.344868	-0.004292	-0.010972
0.237500	6.446892	4.607959	1.838933	1.343315	-0.015092	-0.010932
0.240625	6.063452	4.607798	1.455654	1.341659	-0.009692	-0.010896
0.243750	5.296572	4.607637	0.688935	1.339952	-0.017792	-0.010865
0.246875	6.063452	4.607476	1.455976	1.338242	-0.015092	-0.010838
0.250000	6.063452	4.607315	1.456136	1.336565	-0.039392	-0.010813
0.253125	5.680012	4.607154	1.072857	1.334949	0.001108	-0.010791
0.256250	6.063452	4.606993	1.456458	1.333419	-0.001592	-0.010770
0.259375	6.446892	4.606832	1.840059	1.331998	-0.020492	-0.010751
0.262500	6.063452	4.606672	1.456780	1.330722	-0.025892	-0.010732
0.265625	6.063452	4.606511	1.456941	1.329652	0.011908	-0.010714
0.268750	5.680012	4.606350	1.073662	1.328864	-0.015092	-0.010695
0.271875	4.913132	4.606189	0.306943	1.328435	-0.012392	-0.010676
0.275000	5.680012	4.606028	1.073984	1.328408	-0.039392	-0.010656
0.278125	6.063452	4.605867	1.457585	1.328784	-0.025892	-0.010635
0.281250	5.680012	4.605706	1.074306	1.329530	-0.033992	-0.010612
0.284375	6.063452	4.605545	1.457907	1.330599	-0.006992	-0.010588
0.287500	5.680012	4.605384	1.074627	1.331939	-0.015092	-0.010562
0.290625	6.063452	4.605223	1.458228	1.333492	-0.004292	-0.010536
0.293750	5.296572	4.605062	0.691509	1.335193	0.014608	-0.010509
0.296875	6.446892	4.604901	1.841990	1.336962	-0.006992	-0.010481
0.300000	6.063452	4.604741	1.458711	1.338710	-0.004292	-0.010453
0.303125	6.446892	4.604580	1.842312	1.340360	-0.004292	-0.010424
0.306250	6.446892	4.604419	1.842473	1.341859	-0.004292	-0.010395
0.309375	6.446892	4.604258	1.842634	1.343193	-0.020492	-0.010365
0.312500	5.680012	4.604097	1.075915	1.344388	-0.015092	-0.010334
0.315625	5.296572	4.603936	0.692636	1.345492	-0.036692	-0.010302
0.318750	5.680012	4.603775	1.076236	1.346541	0.006508	-0.010269
0.321875	6.063452	4.603614	1.459837	1.347539	-0.017792	-0.010234
0.325000	6.063452	4.603453	1.459998	1.348469	-0.006992	-0.010198
0.328125	6.063452	4.603293	1.460159	1.349308	-0.023192	-0.010161
0.331250	5.680012	4.603132	1.076880	1.350041	-0.001592	-0.010123
0.334375	6.063452	4.602971	1.460481	1.350654	-0.006992	-0.010085
0.337500	6.063452	4.602810	1.460642	1.351130	-0.015092	-0.010045
0.340625	6.063452	4.602649	1.460803	1.351452	-0.017792	-0.010005
0.343750	5.680012	4.602488	1.077524	1.351611	-0.020492	-0.009965
0.346875	6.446892	4.602327	1.844564	1.351599	-0.015092	-0.009924
0.350000	5.680012	4.602166	1.077845	1.351414	0.001108	-0.009884
0.353125	6.446892	4.602006	1.844886	1.351061	-0.012392	-0.009844
0.356250	5.296572	4.601845	0.694727	1.350552	-0.012392	-0.009805
0.359375	6.063452	4.601684	1.461768	1.349899	0.001108	-0.009766
0.362500	5.680012	4.601523	1.078489	1.349102	-0.006992	-0.009730
0.365625	6.063452	4.601362	1.462090	1.348147	-0.028592	-0.009695
0.368750	6.063452	4.601201	1.462251	1.347012	-0.006992	-0.009661
0.371875	6.446892	4.601040	1.845851	1.345680	0.011908	-0.009630
0.375000	6.446892	4.600879	1.846012	1.344153	-0.006992	-0.009602
0.378125	6.063452	4.600719	1.462733	1.342466	-0.023192	-0.009576
0.381250	6.063452	4.600558	1.462894	1.340688	-0.001592	-0.009554
0.384375	5.680012	4.600397	1.079615	1.338908	-0.017792	-0.009534
0.387500	6.446892	4.600236	1.846656	1.337221	0.001108	-0.009517
0.390625	6.063452	4.600075	1.463376	1.335730	0.006508	-0.009504
0.393750	5.680012	4.599914	1.080097	1.334553	-0.036692	-0.009495
0.396875	5.680012	4.599754	1.080258	1.333812	-0.001592	-0.009489
0.400000	6.063452	4.599593	1.463859	1.333625	0.022708	-0.009487
0.403125	4.529692	4.599432	-0.069740	1.334089	0.041608	-0.009489
0.406250	5.680012	4.599271	1.080741	1.335263	-0.006992	-0.009494
0.409375	6.063452	4.599110	1.464342	1.337154	0.001108	-0.009502
0.412500	5.680012	4.598949	1.081062	1.339731	0.017308	-0.009512
0.415625	6.446892	4.598788	1.848103	1.342948	-0.025892	-0.009524
0.418750	5.296572	4.598628	0.697944	1.346761	-0.004292	-0.009534
0.421875	6.063452	4.598467	1.464985	1.351124	-0.001592	-0.009544
0.425000	6.063452	4.598306	1.465146	1.355980	-0.009692	-0.009551
0.428125	5.296572	4.598145	0.698426	1.361265	0.006508	-0.009553
0.431250	6.063452	4.597984	1.465467	1.366900	-0.023192	-0.009551
0.434375	6.063452	4.597824	1.465628	1.372793	-0.036692	-0.009542
0.437500	6.446892	4.597663	1.849229	1.378841	-0.031292	-0.009526
0.440625	5.680012	4.597502	1.082510	1.384954	-0.025892	-0.009500
0.443750	5.680012	4.597341	1.082671	1.391053	-0.036692	-0.009465
0.446875	5.680012	4.597180	1.082831	1.397050	-0.020492	-0.009420
0.450000	6.830332	4.597019	2.233312	1.402840	-0.004292	-0.009365
0.453125	5.680012	4.596859	1.083153	1.408314	0.003808	-0.009300
0.456250	6.063452	4.596698	1.466754	1.413378	-0.006992	-0.009223
0.459375	6.446892	4.596537	1.850355	1.417946	-0.009692	-0.009136
0.462500	6.063452	4.596376	1.467076	1.421942	-0.020492	-0.009038
0.465625	5.680012	4.596215	1.083796	1.425304	-0.004292	-0.008929
0.468750	6.063452	4.596055	1.467397	1.427974	0.014608	-0.008808
0.471875	6.446892	4.595894	1.850998	1.429888	0.003808	-0.008675
0.475000	6.830332	4.595733	2.234599	1.430993	-0.012392	-0.008529
0.478125	6.063452	4.595572	1.467880	1.431264	-0.017792	-0.008371
0.481250	6.063452	4.595411	1.468040	1.430720	-0.025892	-0.008199
0.484375	6.063452	4.595251	1.468201	1.429401	-0.015092	-0.008014
0.487500	6.830332	4.595090	2.235242	1.427359	-0.001592	-0.007814
0.490625	5.296572	4.594929	0.701643	1.424665	-0.017792	-0.007599
0.493750	6.063452	4.594768	1.468683	1.421401	-0.017792	-0.007370
0.496875	5.680012	4.594607	1.085404	1.417643	0.020008	-0.007126
0.500000	6.446892	4.594447	1.852445	1.413451	0.006508	-0.006867
0.503125	6.063452	4.594286	1.469166	1.408880	-0.036692	-0.006592
0.506250	6.446892	4.594125	1.852767	1.403999	-0.039392	-0.006302
0.509375	6.063452	4.593964	1.469487	1.398896	0.001108	-0.005996
0.512500	6.063452	4.593804	1.469648	1.393682	-0.006992	-0.005674
0.515625	6.063452	4.593643	1.469809	1.388483	-0.031292	-0.005337
0.518750	6.063452	4.593482	1.469970	1.383436	0.009208	-0.004985
0.521875	6.063452	4.593321	1.470130	1.378682	0.011908	-0.004618
0.525000	5.296572	4.593160	0.703411	1.374369	-0.020492	-0.004236
0.528125	5.296572	4.593000	0.703572	1.370630	0.009208	-0.003840
0.531250	5.680012	4.592839	1.087173	1.367559	-0.039392	-0.003430
0.534375	5.680012	4.592678	1.087334	1.365205	-0.017792	-0.003007
0.537500	5.296572	4.592517	0.704054	1.363577	-0.001592	-0.002570
0.540625	4.913132	4.592357	0.320775	1.362642	-0.001592	-0.002120
0.543750	5.296572	4.592196	0.704376	1.362307	-0.028592	-0.001659
0.546875	5.680012	4.592035	1.087977	1.362410	-0.028592	-0.001187
0.550000	6.063452	4.591874	1.471577	1.362733	-0.015092	-0.000705
0.553125	6.446892	4.591714	1.855178	1.363030	-0.017792	-0.000215
0.556250	6.446892	4.591553	1.855339	1.363064	0.014608	0.000281
0.559375	6.063452	4.591392	1.472060	1.362629	-0.009692	0.000783
0.562500	6.446892	4.591231	1.855660	1.361553	-0.012392	0.001289
0.565625	6.063452	4.591071	1.472381	1.359693	-0.006992	0.001796
0.568750	6.063452	4.590910	1.472542	1.356935	0.009208	0.002302
0.571875	6.446892	4.590749	1.856143	1.353184	-0.012392	0.002807
0.575000	6.446892	4.590588	1.856303	1.348371	0.006508	0.003307
0.578125	6.063452	4.590428	1.473024	1.342460	0.011908	0.003801
0.581250	6.446892	4.590267	1.856625	1.335450	0.006508	0.004286
0.584375	6.446892	4.590106	1.856786	1.327377	-0.020492	0.004762
0.587500	6.063452	4.589945	1.473506	1.318311	-0.020492	0.005224
0.590625	5.680012	4.589785	1.090227	1.308360	0.001108	0.005672
0.593750	5.680012	4.589624	1.090388	1.297643	0.009208	0.006103
0.596875	6.063452	4.589463	1.473988	1.286276	0.001108	0.006514
0.600000	6.446892	4.589303	1.857589	1.274371	0.006508	0.006902
0.603125	5.296572	4.589142	0.707430	1.262050	0.011908	0.007265
0.606250	6.830332	4.588981	2.241351	1.249454	0.030808	0.007601
0.609375	5.296572	4.588820	0.707751	1.236736	0.160408	0.007906
0.612500	5.296572	4.588660	0.707912	1.224060	0.011908	0.008180
0.615625	5.680012	4.588499	1.091513	1.211581	0.003808	0.008420
0.618750	4.913132	4.588338	0.324793	1.199418	0.098308	0.008627
0.621875	5.680012	4.588178	1.091834	1.187651	0.022708	0.008800
0.625000	6.446892	4.588017	1.858875	1.176327	0.025408	0.008940
0.628125	5.680012	4.587856	1.092156	1.165482	-0.001592	0.009047
0.631250	5.296572	4.587695	0.708876	1.155165	-0.001592	0.009123
0.634375	5.680012	4.587535	1.092477	1.145426	0.022708	0.009167
0.637500	5.680012	4.587374	1.092638	1.136303	-0.006992	0.009180
0.640625	5.296572	4.587213	0.709358	1.127815	0.003808	0.009165
0.643750	6.063452	4.587053	1.476399	1.119970	-0.012392	0.009120
0.646875	5.680012	4.586892	1.093120	1.112766	-0.023192	0.009047
0.650000	5.680012	4.586731	1.093281	1.106204	0.001108	0.008946
0.653125	5.296572	4.586570	0.710001	1.100289	0.028108	0.008817
0.656250	6.446892	4.586410	1.860482	1.095021	0.047008	0.008660
0.659375	5.680012	4.586249	1.093763	1.090404	0.020008	0.008475
0.662500	5.296572	4.586088	0.710483	1.086458	0.025408	0.008263
0.665625	6.446892	4.585928	1.860964	1.083213	-0.001592	0.008024
0.668750	5.296572	4.585767	0.710805	1.080708	0.074008	0.007759
0.671875	4.913132	4.585606	0.327525	1.078987	0.060508	0.007470
0.675000	4.146252	4.585446	-0.439194	1.078070	0.041608	0.007157
0.678125	6.063452	4.585285	1.478167	1.077915	0.022708	0.006823
0.681250	6.063452	4.585124	1.478327	1.078417	-0.055592	0.006470
0.684375	5.680012	4.584964	1.095048	1.079457	0.020008	0.006102
0.687500	6.063452	4.584803	1.478649	1.080932	0.001108	0.005719
0.690625	5.296572	4.584642	0.711929	1.082756	0.001108	0.005325
0.693750	6.063452	4.584482	1.478970	1.084858	-0.004292	0.004921
0.696875	5.680012	4.584321	1.095691	1.087169	-0.055592	0.004510
0.700000	5.680012	4.584160	1.095851	1.089629	-0.017792	0.004094
0.703125	5.680012	4.584000	1.096012	1.092185	-0.044792	0.003673
0.706250	5.296572	4.583839	0.712733	1.094785	-0.015092	0.003249
0.709375	6.830332	4.583678	2.246653	1.097375	0.055108	0.002823
0.712500	5.680012	4.583518	1.096494	1.099914	0.014608	0.002395
0.715625	5.680012	4.583357	1.096655	1.102394	0.041608	0.001965
0.718750	4.913132	4.583196	0.329935	1.104824	0.009208	0.001535
0.721875	5.296572	4.583036	0.713536	1.107202	-0.001592	0.001107
0.725000	6.063452	4.582875	1.480577	1.109489	-0.023192	0.000681
0.728125	6.063452	4.582714	1.480737	1.111626	-0.050192	0.000259
0.731250	5.680012	4.582554	1.097458	1.113563	0.003808	-0.000158
0.734375	5.296572	4.582393	0.714179	1.115266	0.001108	-0.000568
0.737500	5.296572	4.582232	0.714339	1.116697	0.017308	-0.000972
0.740625	6.446892	4.582072	1.864820	1.117805	-0.004292	-0.001368
0.743750	5.296572	4.581911	0.714661	1.118527	-0.001592	-0.001756
0.746875	5.296572	4.581751	0.714821	1.118805	-0.004292	-0.002134
0.750000	6.063452	4.581590	1.481862	1.118572	0.038908	-0.002502
0.753125	6.446892	4.581429	1.865462	1.117759	-0.001592	-0.002858
0.756250	5.680012	4.581269	1.098743	1.116309	-0.012392	-0.003202
0.759375	5.680012	4.581108	1.098904	1.114204	-0.071792	-0.003532
0.762500	5.680012	4.580947	1.099064	1.111438	-0.042092	-0.003848
0.765625	6.446892	4.580787	1.866105	1.108016	-0.015092	-0.004147
0.768750	4.913132	4.580626	0.332506	1.103955	-0.009692	-0.004432
0.771875	6.063452	4.580465	1.482986	1.099282	-0.017792	-0.004701
0.775000	6.446892	4.580305	1.866587	1.094027	0.003808	-0.004954
0.778125	6.063452	4.580144	1.483307	1.088243	-0.023192	-0.005193
0.781250	5.296572	4.579984	0.716588	1.082019	0.017308	-0.005417
0.784375	5.296572	4.579823	0.716749	1.075467	-0.031292	-0.005626
0.787500	5.296572	4.579662	0.716909	1.068692	-0.058292	-0.005822
0.790625	5.680012	4.579502	1.100510	1.061770	0.014608	-0.006004
0.793750	5.296572	4.579341	0.717231	1.054755	-0.033992	-0.006174
0.796875	6.446892	4.579181	1.867711	1.047687	0.033508	-0.006333
0.800000	6.446892	4.579020	1.867872	1.040619	-0.001592	-0.006481
0.803125	6.063452	4.578859	1.484592	1.033647	-0.001592	-0.006619
0.806250	6.446892	4.578699	1.868193	1.026925	0.006508	-0.006749
0.809375	4.146252	4.578538	-0.432286	1.020661	-0.025892	-0.006870
0.812500	4.146252	4.578378	-0.432126	1.015067	0.014608	-0.006983
0.815625	4.913132	4.578217	0.334915	1.010284	-0.004292	-0.007090
0.818750	4.913132	4.578056	0.335075	1.006358	-0.098792	-0.007189
0.821875	5.680012	4.577896	1.102116	1.003252	0.022708	-0.007283
0.825000	5.680012	4.577735	1.102277	1.000885	0.022708	-0.007372
0.828125	5.296572	4.577575	0.718997	0.999160	0.038908	-0.007457
0.831250	6.063452	4.577414	1.486038	0.997980	-0.028592	-0.007539
0.834375	6.063452	4.577253	1.486198	0.997253	-0.009692	-0.007619
0.837500	5.680012	4.577093	1.102919	0.996912	-0.028592	-0.007696
0.840625	5.296572	4.576932	0.719639	0.996916	0.030808	-0.007772
0.843750	5.296572	4.576772	0.719800	0.997236	0.014608	-0.007847
0.846875	6.063452	4.576611	1.486841	0.997833	-0.025892	-0.007921
0.850000	5.296572	4.576450	0.720121	0.998663	-0.012392	-0.007994
0.853125	5.680012	4.576290	1.103722	0.999685	-0.009692	-0.008068
0.856250	6.446892	4.576129	1.870762	1.000867	0.014608	-0.008141
0.859375	5.296572	4.575969	0.720603	1.002192	0.038908	-0.008214
0.862500	5.680012	4.575808	1.104204	1.003673	0.003808	-0.008287
0.865625	5.680012	4.575648	1.104364	1.005333	0.006508	-0.008360
0.868750	6.063452	4.575487	1.487965	1.007204	-0.009692	-0.008432
0.871875	5.680012	4.575326	1.104685	1.009334	-0.023192	-0.008502
0.875000	5.296572	4.575166	0.721406	1.011790	-0.044792	-0.008569
0.878125	4.913132	4.575005	0.338126	1.014644	0.001108	-0.008633
0.881250	5.680012	4.574845	1.105167	1.017949	0.038908	-0.008694
0.884375	5.680012	4.574684	1.105327	1.021728	-0.012392	-0.008750
0.887500	5.680012	4.574524	1.105488	1.025995	-0.033992	-0.008802
0.890625	5.680012	4.574363	1.105649	1.030764	-0.017792	-0.008848
0.893750	5.296572	4.574203	0.722369	1.036058	-0.044792	-0.008888
0.896875	5.296572	4.574042	0.722530	1.041892	0.006508	-0.008921
0.900000	4.913132	4.573881	0.339250	1.048263	-0.001592	-0.008947
0.903125	5.680012	4.573721	1.106291	1.055133	-0.020492	-0.008966
0.906250	5.296572	4.573560	0.723011	1.062430	-0.031292	-0.008978
0.909375	5.296572	4.573400	0.723172	1.070053	0.011908	-0.008982
0.912500	6.063452	4.573239	1.490212	1.077884	0.003808	-0.008979
0.915625	5.296572	4.573079	0.723493	1.085791	-0.028592	-0.008968
0.918750	6.063452	4.572918	1.490534	1.093639	0.022708	-0.008950
0.921875	6.446892	4.572758	1.874134	1.101304	-0.004292	-0.008923
0.925000	6.446892	4.572597	1.874295	1.108691	-0.009692	-0.008888
0.928125	6.446892	4.572437	1.874455	1.115762	0.003808	-0.008844
0.931250	5.680012	4.572276	1.107736	1.122542	-0.020492	-0.008790
0.934375	5.680012	4.572116	1.107896	1.129107	-0.001592	-0.008726
0.937500	5.296572	4.571955	0.724617	1.135550	0.001108	-0.008652
0.940625	6.063452	4.571794	1.491657	1.141961	-0.031292	-0.008567
0.943750	4.529692	4.571634	-0.041942	1.148414	-0.023192	-0.008469
0.946875	4.913132	4.571473	0.341658	1.154955	-0.033992	-0.008360
0.950000	5.296572	4.571313	0.725259	1.161573	-0.050192	-0.008238
0.953125	5.680012	4.571152	1.108859	1.168191	-0.015092	-0.008103
0.956250	5.680012	4.570992	1.109020	1.174690	-0.017792	-0.007957
0.959375	5.680012	4.570831	1.109180	1.180931	-0.028592	-0.007799
0.962500	6.063452	4.570671	1.492781	1.186771	-0.023192	-0.007631
0.965625	6.446892	4.570510	1.876381	1.192071	-0.025892	-0.007453
0.968750	6.446892	4.570350	1.876542	1.196723	-0.009692	-0.007267
0.971875	6.446892	4.570189	1.876702	1.200667	0.001108	-0.007073
0.975000	6.063452	4.570029	1.493423	1.203905	0.038908	-0.006875
0.978125	5.680012	4.569868	1.110143	1.206485	0.001108	-0.006671
0.981250	4.913132	4.569708	0.343424	1.208481	0.009208	-0.006464
0.984375	5.680012	4.569547	1.110464	1.209951	-0.023192	-0.006255
0.987500	5.296572	4.569387	0.727185	1.210919	-0.044792	-0.006043
0.990625	5.680012	4.569226	1.110785	1.211372	-0.004292	-0.005830
0.993750	5.680012	4.569066	1.110946	1.211269	-0.012392	-0.005616
0.996875	6.063452	4.568905	1.494546	1.210554	-0.025892	-0.005403
1.000000	6.446892	4.568745	1.878147	1.209173	0.017308	-0.005193
1.003125	6.830332	4.568584	2.261747	1.207100	-0.012392	-0.004986
1.006250	5.680012	4.568424	1.111588	1.204363	0.001108	-0.004783
1.009375	5.680012	4.568263	1.111748	1.201042	-0.001592	-0.004587
1.012500	5.680012	4.568103	1.111909	1.197238	0.017308	-0.004398
1.015625	5.680012	4.567942	1.112069	1.193051	-0.001592	-0.004218
1.018750	4.913132	4.567782	0.345350	1.188570	0.022708	-0.004046
1.021875	6.446892	4.567621	1.879270	1.183861	0.028108	-0.003886
1.025000	5.680012	4.567461	1.112551	1.178975	-0.009692	-0.003735
1.028125	5.296572	4.567300	0.729271	1.173963	0.006508	-0.003596
1.031250	5.296572	4.567140	0.729432	1.168873	-0.015092	-0.003469
1.034375	5.296572	4.566980	0.729592	1.163725	0.017308	-0.003353
1.037500	6.063452	4.566819	1.496633	1.158507	-0.009692	-0.003248
1.040625	6.063452	4.566659	1.496793	1.153187	0.014608	-0.003156
1.043750	5.680012	4.566498	1.113514	1.147740	0.014608	-0.003075
1.046875	5.680012	4.566338	1.113674	1.142160	0.009208	-0.003007
1.050000	5.680012	4.566177	1.113834	1.136447	0.003808	-0.002950
1.053125	5.680012	4.566017	1.113995	1.130599	0.017308	-0.002904
1.056250	7.597212	4.565856	3.031355	1.124627	-0.009692	-0.002868
1.059375	5.680012	4.565696	1.114316	1.118581	-0.017792	-0.002843
1.062500	4.913132	4.565535	0.347596	1.112576	-0.001592	-0.002826
1.065625	5.680012	4.565375	1.114637	1.106750	0.006508	-0.002818
1.068750	5.680012	4.565214	1.114797	1.101230	-0.017792	-0.002819
1.071875	5.296572	4.565054	0.731518	1.096120	-0.039392	-0.002827
1.075000	5.680012	4.564894	1.115118	1.091512	-0.031292	-0.002842
1.078125	4.529692	4.564733	-0.035042	1.087481	-0.023192	-0.002864
1.081250	5.296572	4.564573	0.731999	1.084066	0.011908	-0.002893
1.084375	5.296572	4.564412	0.732159	1.081255	0.036208	-0.002931
1.087500	5.680012	4.564252	1.115760	1.078989	0.020008	-0.002976
1.090625	5.296572	4.564091	0.732480	1.077182	-0.001592	-0.003029
1.093750	6.063452	4.563931	1.499521	1.075732	-0.025892	-0.003090
1.096875	6.063452	4.563771	1.499681	1.074537	0.011908	-0.003159
1.100000	5.680012	4.563610	1.116402	1.073513	-0.009692	-0.003235
1.103125	6.063452	4.563450	1.500002	1.072601	-0.015092	-0.003317
1.106250	5.296572	4.563289	0.733282	1.071764	-0.006992	-0.003407
1.109375	5.296572	4.563129	0.733443	1.070975	-0.004292	-0.003504
1.112500	6.063452	4.562968	1.500483	1.070197	0.011908	-0.003607
1.115625	5.680012	4.562808	1.117204	1.069389	0.006508	-0.003717
1.118750	5.296572	4.562648	0.733924	1.068514	-0.009692	-0.003833
1.121875	5.680012	4.562487	1.117525	1.067535	0.009208	-0.003955
1.125000	5.296572	4.562327	0.734245	1.066408	-0.004292	-0.004083
1.128125	6.446892	4.562166	1.884725	1.065081	0.006508	-0.004217
1.131250	5.296572	4.562006	0.734566	1.063505	-0.020492	-0.004356
